Name,Address,City,State,Zip,source,CISID,cluster_id,confidence
tulip express(ibc),302 sw tulip blvd,port saint lucie,fl,349536299,flna,42037780,5963,0.996283114
sunlight food mart 5,sw del rio,port st lucie,fl,34953,flna,42054228,5964,0.941577613
bethanny gas wash,1343 nw saint lucie west blvd,port st lucie,fl,349862140,flna,42064450,5965,0.990355969
cdr chevron(ibc),468 sw port st lucie blvd,port st lucie,fl,349532041,flna,42100695,5966,0.996147811
family dollar 10164,577 nw prima vista blvd,port st lucie,fl,349838732,flna,42119249,5967,0.997080565
speedway 6655,149 nw bayshore blvd,port saint lucie,fl,349831501,flna,42140073,5968,0.998213768
walmart fuel ctr 72,902 sw saint lucie west blvd,port st lucie,fl,349861766,flna,42202671,5969,0.752082771
walmart nm 7299,902 sw saint lucie west blvd,port st lucie,fl,349861766,flna,42200821,5969,0.701013981
walmart fuel ctr imp,902 sw saint lucie west blvd,port st lucie,fl,349861766,flna,42210038,5969,0.665934279
walmart nm imp 7299,902 sw saint lucie west blvd,port st lucie,fl,349861766,flna,42200822,5969,0.532160966
walmart nm 5704,3045 sw port st lucie blvd,port st lucie,fl,349533226,flna,42248031,5970,0.721328162
walmart fuel ctr imp,3045 sw port st lucie blvd,port st lucie,fl,349533226,flna,42248034,5970,0.615345508
walmart nm imp 5704,3045 sw port st lucie blvd,port st lucie,fl,349533226,flna,42248032,5970,0.571483418
tulip gas and go,2902 sw port st lucie blvd,port saint lucie,fl,349533251,flna,42339695,5971,0.862673103
7-eleven 10379,210 highland dr se,vero beach,fl,329627215,flna,1404,5972,0.998213768
publix 0385,810 s us highway 1,vero beach,fl,329624703,flna,1049544,5973,0.998213768
paradise pines mobil,5300 feeder rd,fort pierce,fl,34951,flna,1480366,5974,0.843999863
walgreens 3607,915 s us highway 1,vero beach,fl,329625602,flna,1646516,5975,0.993024886
27th avenue shell(ib,975 27th ave,vero beach,fl,329604039,flna,1943045,5976,0.436373174
dollar general 13538,5311 turnpike feeder rd,fort pierce,fl,349512060,flna,42039930,5977,0.998213768
dollar tree 6787,2855 9th st sw,vero beach,fl,329684108,flna,42226178,5978,0.998213768
dollar general 16960,950 old dixie hwy sw,vero beach,fl,329625610,flna,42240462,5979,0.998213768
walmart nm 4546,1750 us highway 1,vero beach,fl,329605545,flna,42248013,5980,0.974665809
walmart nm imp 4546,1750 us highway 1,vero beach,fl,329605545,flna,42248014,5980,0.900601243
jbs gas ii llc(ibc),2465 27th ave sw,vero beach,fl,329687814,flna,42283963,5981,0.997758269
circle k 7506,2301 s 35th st,fort pierce,fl,349815511,flna,224992,5982,0.979787052
orange ave mobil,4171 orange ave,fort pierce,fl,349473405,flna,846956,5983,0.998213768
house of meats,202 n 25th st,fort pierce,fl,349473301,flna,1527058,5984,0.997936368
pilot travel ctr 09,7300 okeechobee rd,fort pierce,fl,349452723,flna,1783278,5985,0.993636012
racetrac 667,5870 okeechobee rd,fort pierce,fl,349475353,flna,1911248,5986,0.991333723
garcia plaza bakery,702 s 25th st,fort pierce,fl,349473617,flna,42296940,5987,0.997838259
dollar general 8736,4890 okeechobee rd,fort pierce,fl,349475418,flna,2038410,5988,0.987329245
murphy usa 5709,5110 okeechobee rd,fort pierce,fl,349475428,flna,2041092,5989,0.980591595
sunoco 2525,3306 orange ave,fort pierce,fl,349473562,flna,2066212,5990,0.944847167
walgreens 10705,2592 s jenkins rd,fort pierce,fl,349475310,flna,2424953,5991,0.998213768
marathon,7045 okeechobee rd,fort pierce,fl,349452605,flna,42261865,5992,0.99669826
dollar tree 1790,4008 okeechobee rd,fort pierce,fl,349474564,flna,42290931,5993,0.998213768
wawa 5254,5575 okeechobee rd,fort pierce,fl,349475317,flna,42296094,5994,0.998213768
7-eleven 10389,3110 oleander ave,fort pierce,fl,349826424,flna,1413,5995,0.998213768
debrooks tackle,107 fishermans wharf,fort pierce,fl,349509139,flna,1189161,5996,0.997324526
dollar general 3941,2514 s us highway 1,fort pierce,fl,349825917,flna,1684624,5997,0.941527247
walgreens 4391,2501 virginia ave,fort pierce,fl,349815588,flna,1789770,5998,0.993024886
la primavera,2729 s us highway 1,fort pierce,fl,349825930,flna,1942873,5999,0.997087777
big lots 568,2311 s us highway 1,fort pierce,fl,349825920,flna,2053557,6000,0.991333723
dollar tree 2108,415 georgia ave,fort pierce,fl,349505057,flna,2143029,6001,0.998213768
walgreens 10741,1603 south us 1,fort pierce,fl,34950,flna,2411041,6002,0.870025098
save-a-lot 310,2960 s us highway 1 ste d1,fort pierce,fl,349828142,flna,2474129,6003,0.997929931
fort pierce petroleu,2200 s us highway 1,fort pierce,fl,349505154,flna,2491079,6004,0.99803561
cvs 3689,4933 s us highway 1,fort pierce,fl,349827010,flna,231114,6005,0.640922487
walgreens 12302,9000 s us highway 1,port st lucie,fl,349523408,flna,279007,6006,0.941527247
walgreens,4950 s us highway 1,fort pierce,fl,349827080,flna,1861027,6007,0.997465849
kwik stop,2711 se morningside blvd,port saint lucie,fl,349525705,flna,1958005,6008,0.99765718
walgreens 5335,7620 s us highway 1,port saint lucie,fl,349522320,flna,1968966,6009,0.993024886
walgreens 5465,1025 se port st lucie blvd,port st lucie,fl,349525386,flna,1989971,6010,0.98863709
family dollar 3367,4939 s us highway 1,fort pierce,fl,349827010,flna,2018424,6011,0.998213768
7-eleven 33294,3880 nw federal hwy,jensen beach,fl,349573686,flna,2097938,6012,0.998213768
cvs 5902,9197 s us highway 1,port st lucie,fl,349523405,flna,2132104,6013,0.970707893
dollar tree 816,10232 s us highway 1,port st lucie,fl,349525615,flna,2139017,6014,0.989586651
dollar general 5896,7175 s us highway 1,port st lucie,fl,349521431,flna,2185178,6015,0.934511126
dollar tree 4320,6682 s us highway 1,port st lucie,fl,349521422,flna,2460964,6016,0.941527247
walgreens 7330,4420 nw federal hwy,jensen beach,fl,349573101,flna,2208377,6017,0.998213768
7-eleven 39126,5000 s us highway 1,fort pierce,fl,349827362,flna,2414817,6018,0.998213768
7-eleven 34862,7600 s us highway 1,port saint lucie,fl,349522320,flna,2508247,6019,0.907753706
7-eleven 34802,3325 nw federal hwy,jensen beach,fl,349574456,flna,2509597,6020,0.998213768
midway marathon,1200 w midway rd,fort pierce,fl,349824143,flna,42022315,6021,0.49938038
racetrac,8630 s us highway 1,port st lucie,fl,349523305,flna,42082110,6022,0.995830476
cumberland farms,2500 w midway rd,fort pierce,fl,349814911,flna,42087557,6023,0.997658789
speedway 6485,6601 s us-1,port st lucie,fl,34952,flna,42140055,6024,0.982057869
speedway 6871,4287 nw federal hwy,jensen beach,fl,349573600,flna,42140075,6025,0.998213768
family dollar 10442,10331 se lennard rd,port st lucie,fl,349526803,flna,42230574,6026,0.997080565
7-eleven 18325,2513 n ocean dr,riviera beach,fl,334044718,flna,1420,6027,0.997218609
walgreens 3455,2501 broadway,riviera beach,fl,334044534,flna,12128,6028,0.998213768
old dixie market,201 president barack obama hwy,riviera beach,fl,334047666,flna,821996,6029,0.972486675
stoney food store,1665 dr martin luther king jr blvd,riviera beach,fl,334047100,flna,967310,6030,0.936357975
kwik stop 2,101 w blue heron blvd,riviera beach,fl,334044428,flna,1075096,6031,0.92457211
grator gator,1245 e blue heron blvd,riviera beach,fl,334044739,flna,1210839,6032,0.997458398
inlet liquors 1,146 e blue heron blvd,riviera beach,fl,334044543,flna,1568792,6033,0.718159616
singer island citgo,1260 plaza cir,riviera beach,fl,334044717,flna,1584992,6034,0.9804582
stop shopsave,3343 broadway,riviera beach,fl,334042327,flna,1627852,6035,0.621892035
georges food market,1241 avenue u,riviera beach,fl,334046562,flna,1731761,6036,0.994800985
family dollar 2004,2900 broadway,riviera beach,fl,334042320,flna,1991587,6037,0.998213768
dollar general 17116,3701 broadway,riviera beach,fl,334042335,flna,42247188,6038,0.998213768
publix 1359,228 e blue heron blvd,riviera beach,fl,334044545,flna,42001273,6039,0.99582082
jw food,401 president barack obama hwy,riviera beach,fl,334047835,flna,42076679,6040,0.997282326
american brokers ass,1900 w blue heron blvd,riviera beach,fl,334045150,flna,42113021,6041,0.98963964
1 stop shop grocery,3309 president barack obama hwy,riviera beach,fl,334042963,flna,42235399,6042,0.998213768
wawa 5214,7289 garden rd,riviera beach,fl,334044916,flna,42242426,6043,0.998213768
giant meat grocery,1553 w blue heron blvd,riviera beach,fl,334044013,flna,42272713,6044,0.452026904
dixie blue heron i,1000 w blue heron blvd,riviera beach,fl,334044228,flna,42278744,6045,0.47920239
circle k 4634,815 w indiantown rd,jupiter,fl,334587559,flna,21315,6046,0.979787052
publix 212,10913 n military trl,palm beach gardens,fl,334106501,flna,157118,6047,0.959847033
omars country corner,17443 central blvd,jupiter,fl,334588814,flna,843086,6048,0.945941925
jupiter west mobil,6661 w indiantown rd,jupiter,fl,334583972,flna,1201871,6049,0.917378903
jupiter shell,6812 w indiantown rd,jupiter,fl,334583978,flna,1647880,6050,0.567868318
jupiter west shell,6751 w indiantown rd,jupiter,fl,334583977,flna,2511536,6050,0.489202073
a m disc bev 2,200 s whitney dr,jupiter,fl,334584288,flna,1274111,6051,0.931646287
jupiter citgo,2508 w indiantown rd,jupiter,fl,334585887,flna,1646619,6052,0.810348511
walgreens 4279,1800 w indiantown rd,jupiter,fl,334583900,flna,1787109,6053,0.998213768
cvs 5238,4100 military trl,jupiter,fl,334582870,flna,1805249,6054,0.998213768
cvs 4989,4500 donald ross rd,palm beach gardens,fl,334186783,flna,2238689,6055,0.998213768
donald ross shell(ib,4750 donald ross rd,palm beach gardens,fl,334186785,flna,2241347,6056,0.99791646
walgreens 9044,4860 donald ross rd,palm beach gardens,fl,334187201,flna,2445480,6057,0.998213768
cvs 10504,4191 indiantown rd,jupiter,fl,334785474,flna,42237636,6058,0.998213768
publix 1618,5410 donald ross rd,palm beach gardens,fl,334187257,flna,42305160,6059,0.993709922
publix 682,4231 nw federal hwy,jensen beach,fl,349573600,flna,1915597,6060,0.988312364
publix 1128,788 se becker rd,port st lucie,fl,349846621,flna,2294916,6061,0.997080565
psl discount bev,3961 sw port st lucie blvd,port saint lucie,fl,349535631,flna,2365042,6062,0.997812629
veranda mobil,640 se becker rd,port saint lucie,fl,349846620,flna,2470324,6063,0.931708455
dollar general 14786,785 sw paar dr,port saint lucie,fl,349533938,flna,42094894,6064,0.998213768
midnight farms ctry,3590 sw deggeller ct,palm city,fl,349905547,flna,233000,6065,0.665318549
palm city auto lube,3584 sw armellini ave,palm city,fl,349908144,flna,1050478,6066,0.998213768
cvs 4231,2854 sw martin downs blvd,palm city,fl,349906021,flna,1471289,6067,0.998213768
7-eleven 32251,3100 sw martin hwy,palm city,fl,349903142,flna,1738146,6068,0.998213768
walgreens 4174,3053 sw martin downs blvd,palm city,fl,349902644,flna,1785830,6069,0.998213768
publix 749,746 sw federal hwy,stuart,fl,349942937,flna,1967732,6070,0.988312364
amoco of palm city,1155 sw martin downs blvd,palm city,fl,349902853,flna,1990866,6071,0.689549387
dollar general 7008,1558 se federal hwy,stuart,fl,349943908,flna,2183853,6072,0.998213768
sunoco planet 0 zone,1601 se federal hwy,stuart,fl,349943909,flna,2444779,6073,0.990921974
publix 1237,1501 nw federal hwy,stuart,fl,349941039,flna,2458140,6074,0.998213768
walgreens 11305,6546 s kanner hwy,stuart,fl,349976396,flna,2528766,6075,0.964788795
speedway 6597,100 sw monterey rd,stuart,fl,349944610,flna,42140069,6076,0.998213768
wawa 5204,2401 s kanner hwy,stuart,fl,349944613,flna,42228410,6077,0.998213768
rapido grocery,1301 se dixie hwy,stuart,fl,349943445,flna,42257629,6078,0.87112242
wawa 5329,983 se federal hwy,stuart,fl,349943734,flna,42271351,6079,0.998213768
twin plaza citgo,884 sw federal hwy,stuart,fl,349942939,flna,42278435,6080,0.997126102
circle k 4733,600 center st,jupiter,fl,334584323,flna,21314,6081,0.979787052
cvs 3437,575 w indiantown rd,jupiter,fl,334583540,flna,152669,6082,0.998213768
7-eleven 25402,4100 county line rd,tequesta,fl,334692664,flna,182509,6083,0.998213768
circle k 5338,126 w indiantown rd,jupiter,fl,334583530,flna,203325,6084,0.979787052
publix 401,95 s us highway 1,jupiter,fl,334775117,flna,846874,6085,0.988312364
a m disc beverage,450 s old dixie hwy,jupiter,fl,334587483,flna,1006105,6086,0.947458625
stop shop,391 seabrook rd,tequesta,fl,334692605,flna,1112109,6087,0.98264569
ben and john shell,400 w indiantown rd,jupiter,fl,334583537,flna,1246229,6088,0.762486875
the connection 01,121 center st,jupiter,fl,334584312,flna,1284358,6089,0.951252222
jupiter beach sunoco,151 s us highway 1,jupiter,fl,334775115,flna,1590733,6090,0.549856544
walgreens 4916,1448 n us highway 1,tequesta,fl,334693235,flna,1671212,6091,0.998213768
walgreens 5173,439 w indiantown rd,jupiter,fl,334583538,flna,1834525,6092,0.998213768
dollar general 7494,608 n us highway 1,tequesta,fl,334692374,flna,1936468,6093,0.928062022
dollar tree 1287,113 n us highway 1,tequesta,fl,334692737,flna,2521875,6094,0.928062022
cvs 7886,260 s us highway 1,tequesta,fl,334692702,flna,2190690,6095,0.998213768
7-eleven 34824,3950 e indiantown rd,jupiter,fl,334775091,flna,2508296,6096,0.998213768
7-eleven 34829,764 n us highway 1,tequesta,fl,334692339,flna,2509550,6097,0.998213768
global market(ibc),320 hibiscus st,jupiter,fl,334583524,flna,42192933,6098,0.994380951
tapatia 3,812 n old dixie hwy,jupiter,fl,334584900,flna,42242829,6099,0.959576964
jupiter rinaldis,245 toney penna dr,jupiter,fl,334585702,flna,42254286,6100,0.995643854
cumberland farms 95,8685 se federal hwy,hobe sound,fl,334556154,flna,11125,6101,0.997986138
cvs 3298,8800 se bridge rd,hobe sound,fl,334555309,flna,73227,6102,0.998213768
circle k 7410,8755 se federal hwy,hobe sound,fl,334556102,flna,85504,6103,0.979787052
winn-dixie 347,8867 se bridge rd,hobe sound,fl,334555389,flna,157078,6104,0.890759587
rogers market,17068 sw palm beach st,indiantown,fl,349563930,flna,822393,6105,0.99228704
circle k 7403,15797 sw warfield blvd,indiantown,fl,349560000,flna,1078329,6106,0.968846262
hobe sound deli,11372 se federal hwy,hobe sound,fl,334555207,flna,1697104,6107,0.998213768
caribbean souls,15227 sw madison ave,indiantown,fl,349563347,flna,1760384,6108,0.996095896
fruitlandia grocery,15515 sw warfield blvd,indiantown,fl,349563510,flna,1855510,6109,0.998213768
family dollar 2390,15490 sw trail dr,indiantown,fl,349563365,flna,2018420,6110,0.998213768
7-eleven 34809,11835 se federal hwy,hobe sound,fl,334555304,flna,2509604,6111,0.998213768
lost river food mart,7600 sw lost river rd,stuart,fl,349977226,flna,2513691,6112,0.465711587
sunoco food mart,7644 sw lost river rd,stuart,fl,349977237,flna,42271156,6113,0.998213768
dollar general 13523,15515 sw warfield blvd,indiantown,fl,349563510,flna,42073400,6114,0.998213768
rines jumbo market(i,15500 sw trail dr,indiantown,fl,349563367,flna,42130979,6115,0.997973383
racetrac 2407,6840 s kanner hwy,stuart,fl,349976315,flna,42138326,6116,0.998213768
three amigos,16058 sw warfield blvd,indiantown,fl,349564400,flna,42202583,6117,0.998213768
mobile hobe sound(ib,11010 se federal hwy,hobe sound,fl,334555000,flna,42252350,6118,0.993730307
racetrac 2521,10355 se federal hwy,hobe sound,fl,334554823,flna,42310779,6119,0.998213768
dollar general 18433,8300 se constitution blvd,hobe sound,fl,334556000,flna,42328374,6120,0.998213768
winn-dixie 333,8924 n military trl,west palm beach,fl,334106249,flna,157145,6121,0.998213768
ibis sunoco(ibc),10140 northlake blvd,west palm beach,fl,334121100,flna,822385,6122,0.468106866
bee line market inc,14680 park of commerce blvd,jupiter,fl,334786404,flna,970759,6123,0.636883736
aia food,4191 northlake blvd,palm beach gardens,fl,334106251,flna,1197106,6124,0.992430091
a m discount bever,8057 n military trl,west palm beach,fl,334106323,flna,1409963,6125,0.98636651
racetrac 506,4156 blue heron blvd w,riviera beach,fl,33404,flna,1615380,6126,0.96470356
murphy usa 7720,103 n congress ave,lake park,fl,334033804,flna,2255562,6127,0.966318071
walgreens 10576,6297 pga blvd,palm beach gardens,fl,334184000,flna,2451165,6128,0.998213768
7-eleven 34889,6221 pga blvd,riviera beach,fl,334184000,flna,2507524,6129,0.991427898
7-eleven 34794,7000 pga blvd,palm beach gardens,fl,334183765,flna,42126104,6130,0.998213768
northlake mobil,4201 northlake blvd,palm beach gardens,fl,334106251,flna,42127817,6131,0.77965802
7-eleven 37095,7280 n military trl,riviera beach,fl,334106416,flna,42134707,6132,0.998213768
racetrac 2410,200 n congress ave,lake park,fl,334033807,flna,42135446,6133,0.998213768
military petroleum,7228 n military trl,west palm beach,fl,334106414,flna,42318725,6134,0.998213768
stop n go,1671 forum pl,west palm beach,fl,334012303,flna,1193152,6135,0.872985539
stop go,1025 drexel rd,west palm beach,fl,334175554,flna,1212444,6136,0.831656038
racetrac 562,2995 45th st,west palm beach,fl,334071911,flna,1626041,6137,0.998213768
walgreens 4765,2050 45th st,west palm beach,fl,334072019,flna,1824409,6138,0.998213768
family dollar 2413,1225 45th st side,mangonia park,fl,334072120,flna,1991591,6139,0.997851729
publix 821,4075 n haverhill rd,west palm beach,fl,334177434,flna,2091814,6140,0.988312364
target 2427,1760 palm beach lakes blvd,west palm beach,fl,334012008,flna,2450063,6141,0.998213768
7-eleven 34861,1554 palm beach lakes blvd,west palm beach,fl,334012302,flna,2508246,6142,0.998213768
riviera supermarket,2617 old dixie hwy,riviera beach,fl,334044119,flna,42019152,6143,0.588196933
